KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK

/;Гродно

$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400804 ; 123; 230 ;400804;56 8  9 ;08.05.18 ; Калиновского, 1       ; г-ца "Беларусь", трубостойки МТС                     ; 53.690937; 23.824270; 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400804 ;:51:52:53;;      ;        ;01.02.20 ; Калиновского, 1       ; г-ца "Беларусь", трубостойки МТС                     ; 53.690937; 23.824270; 
$;4;D  ;GR.; Гродно              ;;;;;; 233 ; 400805 ; 123;     ;      ;        ;23.12.16 ; Поповича, 5           ; гостиница "Гродно", трубостойки, дем. в связи с реконструкцией здания; 53.670432; 23.801464;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400806 ; 12 ; 230 ;400806;    9   ;23.12.16 ; Суворова, 135         ; ОАО "Гродножилстрой", трубостойки                    ; 53.650980; 23.785060;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400806 ;:51:52:53;;      ;        ;16.04.20 ; Суворова, 135         ; ОАО "Гродножилстрой", трубостойки                    ; 53.650980; 23.785060;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 400807 ; 12 ;     ;      ;        ;25.12.16 ; Врублевского, 1       ; общежитие, трубостойки                               ; 53.699023; 23.809371;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 400807 ;   :52:53;;      ;        ;16.04.20 ; Врублевского, 1       ; общежитие, трубостойки                               ; 53.699023; 23.809371;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400809 ; 123; 230 ;400809; 6  9   ;20.12.16 ; Советская, 18         ; ТД "Неман", трубостойки                              ; 53.682115; 23.831695;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400809 ;:51:52:53;;      ;        ;01.02.20 ; Советская, 18         ; ТД "Неман", трубостойки                              ; 53.682115; 23.831695;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400810 ; 123; 230 ;400810;56789:10;16.07.17 ; Транспортная, 3       ; поликлиника N2, триподы МТС                          ; 53.670294; 23.822602;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400810 ;:51:52:53;;      ;        ;02.02.20 ; Транспортная, 3       ; поликлиника N2, триподы МТС                          ; 53.670294; 23.822602;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 400812 ; 1 3; 233 ;400812;5 78    ;16.07.17 ; пр-кт Я.Купалы, 63    ; гостиница "Турист", мачта МТС                        ; 53.654390; 23.846640;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 400812 ;:51   :53;;      ;        ;20.04.20 ; пр-кт Я.Купалы, 63    ; гостиница "Турист", мачта МТС                        ; 53.654390; 23.846640;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 400814 ; 123; 234 ;400814;  7  :10;29.12.19 ; БЛК, 50               ; институт биохимии НАНБ, мачта МТС                    ; 53.695520; 23.796240;G*
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 400814 ;:51      ;;      ;        ;16.04.20 ; БЛК, 50               ; институт биохимии НАНБ, мачта МТС                    ; 53.695520; 23.796240;G*
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 400815 ; 123; 234 ;400815;  7  :10;28.07.19 ; Горького, 123         ; котельная ТЭЦ, труба                                 ; 53.720400; 23.827800;
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 400815 ;:51:52:53;;      ;        ;16.04.20 ; Горького, 123         ; котельная ТЭЦ, труба                                 ; 53.720400; 23.827800;
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 400816 ; 123; 233 ;400816;  7     ;01.05.17 ; пр-кт Космонавтов, 56 ; ОАО "ГИАП", мачта МТС                                ; 53.674630; 23.863010;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 400816 ;:51:52:53;;      ;        ;20.03.20 ; пр-кт Космонавтов, 56 ; ОАО "ГИАП", мачта МТС                                ; 53.674630; 23.863010;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 400818 ; 123;     ;      ;        ;16.04.20 ; Дзержинского, 113а    ; ЖЭС N13/аптека, мачта МТС                            ; 53.705120; 23.840890;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 400818 ;:51:52:53;;      ;        ;02.02.20 ; Дзержинского, 113а    ; ЖЭС N13/аптека, мачта МТС                            ; 53.705120; 23.840890;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 400820 ; 123;     ;      ;        ;29.12.20 ; Богуцкого, 10         ; общежитие, трубостойки                               ; 53.709400; 23.804900;
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 400820 ;:51   :53;;      ;        ;16.04.20 ; Богуцкого, 10         ; общежитие, трубостойки                               ; 53.709400; 23.804900;
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400821 ;  23;     ;      ;        ;16.04.20 ; пер.Победы, 12        ; РCУ-2, мачта МТС?                                    ; 53.658440; 23.818445;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400821 ;:51:52:53;;      ;        ;16.04.20 ; пер.Победы, 12        ; РCУ-2, мачта МТС?                                    ; 53.658440; 23.818445;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 400822 ; 123; 233 ;400822;5  8    ;08.05.18 ; Куйбышева, 31         ; ДРCУ-47, мачта МТС                                   ; 53.686080; 23.870240;G*w
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 400822 ;:51:52:53;;      ;        ;01.02.20 ; Куйбышева, 31         ; ДРCУ-47, мачта МТС                                   ; 53.686080; 23.870240;G*w
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 400825 ; 1 3; 234 ;400825;5 7     ;10.05.19 ; Малыщинская, 7        ; теплоузел, мачта МТС?                                ; 53.712605; 23.854065;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 400825 ;:51   :53;;      ;        ;20.04.20 ; Малыщинская, 7        ; теплоузел, мачта МТС?                                ; 53.712605; 23.854065;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 400827 ; 123;     ;      ;        ;26.09.18 ; скидельское шоссе, 20 ; РУП "Белвторполимер", мачта МТС                      ; 53.661459; 23.954761;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 400827 ;:51:52   ;;      ;        ;26.08.20 ; скидельское шоссе, 20 ; РУП "Белвторполимер", мачта МТС                      ; 53.661459; 23.954761;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400828 ; 123; 230 ;400828;56 89   ;21.12.16 ; Буденного, 23         ; РУПС, мачта МТС                                      ; 53.685132; 23.847284;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400828 ;:51:52:53;;      ;        ;01.02.20 ; Буденного, 23         ; РУПС, мачта МТС                                      ; 53.685132; 23.847284;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 400870 ; 123; 230 ;400870;5  8    ;16.07.17 ; Василька, 31          ; колледж ЖКХ, триподы МТС                             ; 53.682400; 23.839260;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 400870 ;:51:52:53;;      ;        ;01.02.20 ; Василька, 31          ; колледж ЖКХ, триподы МТС                             ; 53.682400; 23.839260;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 400879 ; 123; 233 ;400879;5     9 ;29.12.16 ; Белуша, 19            ; общежитие, триподы МТС?                              ; 53.671890; 23.847080;G*
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 400879 ;:51   :53;;      ;        ;20.03.20 ; Белуша, 19            ; общежитие, триподы МТС?                              ; 53.671890; 23.847080;G*
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401219 ;  2 ;     ;      ;        ;29.07.19 ; Господарчая, 19       ; БЦ "МаРРо", мачта МТС                                ; 53.710650; 23.825580;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401226 ; 123;     ;      ;        ;16.04.20 ; Врублевского, 5?      ;
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 401226 ;:51:52:53;;      ;        ;16.04.20 ; Врублевского, 5?      ;
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 401227 ; 123;     ;      ;        ;26.09.18 ; пр-кт Космонавтов, 100/111?; пер-ок Карского и Космонавтов  (Азот?)          ;
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 401227 ;:51   :53;;      ;        ;20.03.20 ; пр-кт Космонавтов, 100/111?; пер-ок Карского и Космонавтов  (Азот?)          ;
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401230 ; 12 ; 234 ;401230; 6      ;29.12.19 ; Болдина, 11           ; эндокринологический диспансер, трипод МТС            ; 53.690980; 23.799500;G                                                      ;
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 401230 ;:51:52   ;;      ;        ;16.04.20 ; Болдина, 11           ; эндокринологический диспансер, трипод МТС            ; 53.690980; 23.799500;G                                                      ;
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 401454 ; 123;     ;      ;        ;16.04.20 ; Красноармейская, 3    ; центр МТС, антенны на наружной стене                 ; 53.677230; 23.842110;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 401454 ;:51:52:53;;      ;        ;20.03.20 ; Красноармейская, 3    ; центр МТС, антенны на наружной стене                 ; 53.677230; 23.842110;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 401495 ;      ;230;401495;5  8    ;28.06.20 ; Доватора, 4           ; кафе "Палуба", мачта                                 ; 53.692790; 23.828480;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 401495 ;:51:52:53;;      ;        ;01.02.20 ; Доватора, 4           ; кафе "Палуба", мачта МТС                             ; 53.692790; 23.828480;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401660 ;1 3 ; 234 ;401660;  78 :10;02.02.20 ; Брикеля, 7            ; общежитие ГрГАУ, трипод МТС                          ; 53.699620; 23.845460;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 401660 ;:51:52   ;;      ;        ;02.02.20 ; Брикеля, 7            ; общежитие ГрГАУ, трипод МТС                          ; 53.699620; 23.845460;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401671 ;1  3;     ;      ;        ;17.04.20 ; Курчатова, 8?         ;
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 401671 ;:51   :53;;      ;        ;17.04.20 ; Курчатова, 8?         ;
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 401682 ;123 ;     ;      ;        ;29.12.19 ; Поповича, 4а          ; торговый колледж, общежитие, триподы МТС?            ; 53.673790; 23.804785;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 401682 ;:51   :53;;      ;        ;16.04.20 ; Поповича, 4а          ; торговый колледж, общежитие, триподы МТС?            ; 53.673790; 23.804785;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401706 ;12  ;     ;      ;        ;02.02.20 ; Лиможа, 32Б           ; унивесам "Алми", трубостойки МТС?                    ; 53.711200; 23.848700;G*
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 401706 ;:51:52   ;;      ;        ;02.02.20 ; Лиможа, 32Б           ; унивесам "Алми", трубостойки МТС?                    ; 53.711200; 23.848700;G*
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 401834 ; 123;     ;      ;        ;08.05.18 ; Дубко, 17             ; ТЦ "OldCity", трипод МТС                             ; 53.701600; 23.833970;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 401834 ;:51:52:53;;      ;        ;01.02.20 ; Дубко, 17             ; ТЦ "OldCity", трипод МТС                             ; 53.701600; 23.833970;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402018 ; 123;     ;      ;        ;10.05.19 ;                       ; р-н Кремко 6                                         ; 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402071 ; 123;     ;      ;        ;29.12.19 ; пр-кт Космонавтов, 81 ; ТЦ Корона, триподы МТС?                              ; 53.672142; 23.863120;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 402071 ;:51:52:53;;      ;        ;20.01.20 ; пр-кт Космонавтов, 81 ; ТЦ Корона, триподы МТС?                              ; 53.672142; 23.863120;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402800 ;  2 ;     ;      ;        ;10.05.19 ; Дзержинского, 135а    ; теплоузел, мачта МТС?                                ; 53.710930; 23.844430;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402801 ; 123; 233 ;402801;5  8    ;01.12.16 ; Пролетарская, 16      ; общежитие, мачта МТС                                 ; 53.681270; 23.854450;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 402801 ;:51:52:53;;      ;        ;16.04.20 ; Пролетарская, 16      ; общежитие, мачта МТС                                 ; 53.681270; 23.854450;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402802 ; 1 3; 233 ;402802;   8    ;26.09.18 ; Пестрака, 36          ; АТС-56, трубостойки МТС?                             ; 53.654334; 23.835654;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402803 ; 123; 230 ;402803;  7  :10;23.12.16 ; пр-кт Я.Купалы, 18    ; ПТУ-119, мачта                                       ; 53.660780; 23.835020;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402804 ;  2 ;     ;      ;        ;08.05.18 ; Терешковой, 50А       ; теплоузел, мачта МТС?                                ; 53.697150; 23.852110;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 402804 ;   :52   ;;      ;        ;01.02.20 ; Терешковой, 50А       ; теплоузел, мачта МТС?                                ; 53.697150; 23.852110;G 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402806 ; 1 3; 233 ;402806;  7  :10;01.05.17 ; пр-кт Я.Купалы, 89    ; клиническая больница N4                              ; 53.648748; 23.857628;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 402806 ;:51   :53;;      ;        ;16.04.20 ; пр-кт Я.Купалы, 89    ; клиническая больница N4                              ; 53.648748; 23.857628;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402808 ;  2 ;     ;      ;        ;17.04.20 ; Врублевского, 33      ; ИПО ГрГУ (бывш. ДК Юность), мачта МТС?               ; 53.704164; 23.807654;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 402808 ;   :52   ;;      ;        ;17.04.20 ; Врублевского, 33      ; ИПО ГрГУ (бывш. ДК Юность), мачта МТС?               ; 53.704164; 23.807654;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402809 ; 123; 230 ;402809; 6  9   ;15.12.16 ; Замковая, 4           ; дом быта, триподы МТС                                ; 53.677515; 23.827240;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402809 ;:51:52:53;;      ;        ;01.02.20 ; Замковая, 4           ; дом быта, триподы МТС                                ; 53.677515; 23.827240;G 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402811 ; 1 3; 234 ;402811;56 89   ;01.05.17 ; пер.Доватора, 3/1     ; ГрГУ, учебный корпус N2, трипод и кор.мачта МТС?     ; 53.695065; 23.826540;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 402811 ;   :52   ;;      ;        ;01.02.20 ; пер.Доватора, 3/1     ; ГрГУ, учебный корпус N2, трипод и кор.мачта МТС?     ; 53.695065; 23.826540;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402812 ; 123;     ;      ;        ;26.09.18 ; Белуша, 55            ; магазин "Неман-Лада", мачта МТС?                     ; 53.666220; 23.859960;G  
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 402812 ;:51:52:53;;      ;        ;20.03.20 ; Белуша, 55            ; магазин "Неман-Лада", мачта МТС?                     ; 53.666220; 23.859960;G  
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402813 ; 123; 234 ;402813;56789:10;21.12.16 ; Дзержинского, 35/1    ; общежитие, триподы МТС                               ; 53.697580; 23.841080;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 402813 ;:51:52:53;;      ;        ;01.02.20 ; Дзержинского, 35/1    ; общежитие, триподы МТС                               ; 53.697580; 23.841080;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402814 ; 123;     ;      ;        ;26.01.19 ; Гагарина, 18/1        ; спорткоплекс "Виктория", мачта МТС                   ; 53.672150; 23.815280;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402814 ;:51:52:53;;      ;        ;16.04.20 ; Гагарина, 18/1        ; спорткоплекс "Виктория", мачта МТС                   ; 53.672150; 23.815280;G 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402815 ;  23;     ;      ;        ;17.04.20 ; Гарбарская, 4         ; ПО "Труд", мачта МТС                                 ; 53.686335; 23.824635;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402815 ;:51:52:53;;      ;        ;03.02.20 ; Гарбарская, 4         ; ПО "Труд", мачта МТС                                 ; 53.686335; 23.824635;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402817 ; 123; 230 ;402817;  7  :10;15.12.16 ; Захарова, 32          ; ГрГУ. учебный корпус N6, триподы МТС                 ; 53.678570; 23.846940;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402817 ;:51:52:53;;      ;        ;03.02.20 ; Захарова, 32          ; ГрГУ. учебный корпус N6, триподы МТС                 ; 53.678570; 23.846940;G 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402818 ; 123;     ;      ;        ;21.12.16 ; Дзержинского, 2/1     ; институт Гродногражданпроект, отдельные трубостойки  ; 53.685980; 23.834740;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402818 ;:51:52   ;;      ;        ;01.02.20 ; Дзержинского, 2/1     ; институт Гродногражданпроект, отдельные трубостойки  ; 53.685980; 23.834740;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402819 ; 123; 230 ;402819;5 78 :10;29.12.19 ; Поповича, 50          ; центр культуры, мачта                                ; 53.666445; 23.805782;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402819 ;:51:52:53;;      ;        ;16.04.20 ; Поповича, 50          ; центр культуры, мачта                                ; 53.666445; 23.805782;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402820 ; 1 3; 234 ;402820;5 78 :10;29.12.19 ; Сухомбаева, 17        ; общежитие                                            ; 53.694800; 23.812400;
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402821 ; 12 ;     ;      ;        ;17.04.20 ; Горького, 91          ; ООО "ВекторКорп", мачта МТС?                         ; 53.709300; 23.816490;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 402821 ;:51:52   ;;      ;        ;17.04.20 ; Горького, 91          ; ООО "ВекторКорп", мачта МТС?                         ; 53.709300; 23.816490;G 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402823 ; 123; 230 ;402823;5  8    ;26.06.18 ; Пучкова, 47           ; магазин "Стройматериалы", мачта МТС?                 ; 53.652850; 23.805050;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402823 ;:51:52:53;;      ;        ;16.04.20 ; Пучкова, 47           ; магазин "Стройматериалы", мачта МТС?                 ; 53.652850; 23.805050;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 402824 ; 12 ;     ;      ;        ;29.12.19 ; Фестивальная, 14      ; лесхоз, столб?                                       ; 53.687170; 23.799295;G*w
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 402824 ;:51:52   ;;      ;        ;16.04.20 ; Фестивальная, 14      ; лесхоз, столб?                                       ; 53.687170; 23.799295;G*w
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402859 ; 1  ;     ;      ;        ;26.09.18 ; индурское шоссе, 30   ; р-к "Южный", столб МТС?                              ; 53.623570; 23.864465;G 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 402864 ; 123;     ;      ;        ;10.05.19 ; пер. Южный, 16        ; теплоузел, мачта МТС?                                ; 53.644115; 23.863500;G 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402892 ; 123;     ;      ;        ;25.12.16 ; Горького, 72          ; дом науки и техники, мачта МТС                       ; 53.696525; 23.820005;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402892 ;:51      ;;      ;        ;16.04.20 ; Горького, 72          ; дом науки и техники, мачта МТС                       ; 53.696525; 23.820005;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 402895 ; 123;     ;      ;        ;08.05.18 ; Счастного, 38         ; бассейн "Лазурный" ОАО "Белкард", мачта МТС          ; 53.668490; 23.829175;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 402895 ;      :53;;      ;        ;02.02.20 ; Счастного, 38         ; бассейн "Лазурный" ОАО "Белкард", мачта МТС          ; 53.668490; 23.829175;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404029 ; 12 ;     ;      ;        ;17.04.20 ; Комарова, 8           ; мачта МТС?                                           ; 53.708640; 23.811980;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404029 ;:51:52   ;;      ;        ;17.04.20 ; Комарова, 8           ; мачта МТС?                                           ; 53.708640; 23.811980;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404030 ; 1 3;     ;      ;        ;26.06.18 ; Титова, 30            ; БОК КУП "Аквацентр", трипод МТС                      ; 53.667175; 23.816845;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404030 ;:51   :53;;      ;        ;02.02.20 ; Титова, 30            ; БОК КУП "Аквацентр", трипод МТС                      ; 53.667175; 23.816845;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404035 ; 12 ;     ;      ;        ;10.05.19 ; Химиков, 9            ; БОК "Вишневец", мачта МТС?                           ; 53.641235; 23.860640;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404074 ; 1 3;     ;      ;        ;17.07.17 ; Пушкина, 41           ; магазин "Охотник и рыболов", мачта МТС               ; 53.697840; 23.827170;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404074 ;:51      ;;      ;        ;01.02.20 ; Пушкина, 41           ; магазин "Охотник и рыболов", мачта МТС               ; 53.697840; 23.827170;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404093 ; 1  ;     ;      ;        ;29.12.19 ; Соломовой, 131        ; магазин "Евроопт", мачта МТС                         ; 53.660405; 23.781532;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404093 ;:51:52:53;;      ;        ;25.08.20 ; Соломовой, 131        ; магазин "Евроопт", мачта МТС                         ; 53.660405; 23.781532;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404117 ; 123;     ;      ;        ;17.04.20 ; Соколовского, 22      ; ЧУПП "Севласт", трипод МТС?                          ; 53.661375; 23.803190;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404117 ;:51:52:53;;      ;        ;17.04.20 ; Соколовского, 22      ; ЧУПП "Севласт", трипод МТС?                          ; 53.661375; 23.803190;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404185 ; 123; 234 ;404185;   8    ;01.02.20 ; Тавлая, 56            ; столб МТС                                            ; 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404185 ;:51   :53;;      ;        ;16.04.20 ; Тавлая, 56            ; столб МТС                                            ; 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404322 ; 123; 230 ;404322;  78 :10;08.05.18 ; Островского, 17       ; женская консультация N1, трипод МТС                  ; 53.690169; 23.833803;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404322 ;:51   :53;;      ;        ;01.02.20 ; Островского, 17       ; женская консультация N1, трипод МТС                  ; 53.690169; 23.833803;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404364 ; 123;     ;      ;        ;29.12.19 ; Дзержинского, 108     ; СООО "Зов-ЛенЕвромебель", мачта МТС                  ; 53.711965; 23.838245;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404364 ;:51   :53;;      ;        ;02.02.20 ; Дзержинского, 108     ; СООО "Зов-ЛенЕвромебель", мачта МТС                  ; 53.711965; 23.838245;G
$;4;R  ;GR.; Гродно              ;;;;;;     ; 404374 ;    ;     ;      ;        ;20.08.18 ; ул.Центральная-ул.Олеши; опорная мачта МТС *новости МТС*                     ; 53.616130; 23.829780;G                                        ;
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404378 ;  2 ;     ;      ;        ;29.12.16 ; Кленовая, 35?         ; пр-кт Я.Купалы, пр-кт Космонавтов, в р-не Автовокзала;
$;4;R  ;GR.; Гродно              ;;;;;;     ; 404379 ;    ;     ;      ;        ;20.08.18 ; Богушевича, 52        ; столб МТС?                                           ; 53.618955; 23.799755;G
